"1","Paleis voor Volksvlijt","https://nl.wikipedia.org/wiki/Paleis_voor_Volksvlijt"
"307","Station Kruisstraat","http://nl.wikipedia.org/wiki/Station_Kruisstraat"
"308","Klooster van Meeuwen","http://nl.wikipedia.org/wiki/Klooster_van_Meeuwen"
"309","Molen Duffhues","http://nl.wikipedia.org/wiki/Molen_Duffhues"
"310","Fort Orthen","http://nl.wikipedia.org/wiki/Fort_Orthen"
"312","Engeler Schans","http://nl.wikipedia.org/wiki/Engeler_Schans"
"313","Fort Dieze","http://nl.wikipedia.org/wiki/Fort_Dieze"
"314","Bastion Vught","http://nl.wikipedia.org/wiki/Bastion_Vught"
"316","Bastion Baselaar","http://nl.wikipedia.org/wiki/Bastion_Baselaar"
"317","Bastion Deuteren","http://nl.wikipedia.org/wiki/Bastion_Deuteren"
"318","Bastion Sint-Marie","http://nl.wikipedia.org/wiki/Bastion_Sint-Marie"
"319","Bastion Grobbendonck","http://nl.wikipedia.org/wiki/Bastion_Grobbendonck"
"320","Hinthamerbolwerk","http://nl.wikipedia.org/wiki/Hinthamerbolwerk"
"321","Muntelbolwerk","http://nl.wikipedia.org/wiki/Muntelbolwerk"
"322","Bastion Sint-Anthonie","http://nl.wikipedia.org/wiki/Bastion_Sint-Anthonie"
"323","Pettelaarse schans","http://nl.wikipedia.org/wiki/Pettelaarse_schans"
"324","Fort Sint-Anthonie","http://nl.wikipedia.org/wiki/Fort_Sint-Anthonie"
"325","Vughter Poort","http://nl.wikipedia.org/wiki/Vughter_Poort"
"326","Orthense Poort","http://nl.wikipedia.org/wiki/Orthense_Poort"
"328","Sint-Janspoort","http://nl.wikipedia.org/wiki/Sint-Janspoort"
"330","Pijnappelsche Poort","http://nl.wikipedia.org/wiki/Pijnappelsche_Poort"
"332","Molensteegpoort","http://nl.wikipedia.org/wiki/Molensteegpoort"
"333","Animali Vogel- en dierenpark","http://nl.wikipedia.org/wiki/Animali_Vogel-_en_dierenpark"
"334","Stratumse Watermolen","http://nl.wikipedia.org/wiki/Stratumse_Watermolen"
"335","Woenselse Watermolen","http://nl.wikipedia.org/wiki/Woenselse_Watermolen"
"336","Blaarthemse Watermolen","http://nl.wikipedia.org/wiki/Blaarthemse_Watermolen"
"337","Kasteel Beauregard","http://nl.wikipedia.org/wiki/Kasteel_Beauregard"
"338","Kasteel Gagelbosch","http://nl.wikipedia.org/wiki/Kasteel_Gagelbosch"
"339","Kasteel van Eindhoven","http://nl.wikipedia.org/wiki/Kasteel_van_Eindhoven"
"340","Kasteel Blaarthem","http://nl.wikipedia.org/wiki/Kasteel_Blaarthem"
"341","Kasteel Beauregard","https://nl.wikipedia.org/wiki/Kasteel_Beauregard"
"342","Kasteel Ten Hage","https://nl.wikipedia.org/wiki/Klooster_Mariënhage"
"344","Stadion Het Diekman","http://nl.wikipedia.org/wiki/Stadion_Het_Diekman"
"345","Sint-Antoniusklooster","http://nl.wikipedia.org/wiki/Sint-Antoniusklooster"
"347","Mariënklooster","http://nl.wikipedia.org/wiki/Mariënklooster"
"348","Beugelskamp","http://nl.wikipedia.org/wiki/Beugelskamp"
"349","Boerderij de Caterstee","http://nl.wikipedia.org/wiki/Boerderij_de_Caterstee_(Kadoelen)"
"350","Hunenborg","http://nl.wikipedia.org/wiki/Hunenborg"
"351","Arendshorst","http://nl.wikipedia.org/wiki/Arendshorst"
"352","Kamp Kloosterhaar","http://nl.wikipedia.org/wiki/Kamp_Kloosterhaar"
"353","Kasteel de Waerdenborch","http://nl.wikipedia.org/wiki/Kasteel_de_Waerdenborch"
"354","Kamp De Vecht","http://nl.wikipedia.org/wiki/Kamp_De_Vecht"
"355","Congregatie van Windesheim","http://nl.wikipedia.org/wiki/Congregatie_van_Windesheim"
"356","Golden-Wonder","http://nl.wikipedia.org/wiki/Golden-Wonder"
"357","Kasteel Voorst","http://nl.wikipedia.org/wiki/Kasteel_Voorst"
"358","Oosterenkstadion","http://nl.wikipedia.org/wiki/Oosterenkstadion"
"359","Huis Werkeren","http://nl.wikipedia.org/wiki/Huis_Werkeren"
"360","Kamperpoort","http://nl.wikipedia.org/wiki/Kamperpoort_(stadspoort)"
"361","Vispoort","http://nl.wikipedia.org/wiki/Vispoort_(Zwolle)"
"362","Diezerpoort","http://nl.wikipedia.org/wiki/Diezerpoort_(stadspoort)"
"363","Luttekepoort","http://nl.wikipedia.org/wiki/Luttekepoort_(Zwolle)"
"364","Steenpoort","http://nl.wikipedia.org/wiki/Steenpoort_(Zwolle)"
"365","Kranenburg","http://nl.wikipedia.org/wiki/Kranenburg_(Overijssel)"
"366","Woodhenge","http://nl.wikipedia.org/wiki/Woodhenge_(Zwolle)"
"367","Rode Toren","http://nl.wikipedia.org/wiki/Rode_Toren_(Zwolle)"
"368","Campherbeek","http://nl.wikipedia.org/wiki/Campherbeek"
"369","Waterpoort","http://nl.wikipedia.org/wiki/Waterpoort_(Zwolle)"
"370","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Lichtmis)"
"371","Station Mastenbroek","http://nl.wikipedia.org/wiki/Station_Mastenbroek"
"372","Station Zwolle Veerallee","http://nl.wikipedia.org/wiki/Station_Zwolle_Veerallee"
"373","Stopplaats Herculo","http://nl.wikipedia.org/wiki/Stopplaats_Herculo"
"374","Stopplaats Berkum","http://nl.wikipedia.org/wiki/Stopplaats_Berkum"
"375","Stopplaats Ittersum","http://nl.wikipedia.org/wiki/Stopplaats_Ittersum"
"376","Het Bleekien","http://nl.wikipedia.org/wiki/Het_Bleekien"
"377","Sportpark De Vrolijkheid","http://nl.wikipedia.org/wiki/Sportpark_De_Vrolijkheid"
"378","Abdij van Aduard","http://nl.wikipedia.org/wiki/Abdij_van_Aduard"
"379","Dijkhuizen","http://nl.wikipedia.org/wiki/Dijkhuizen_(borg)"
"380","Englumborg","http://nl.wikipedia.org/wiki/Englumborg"
"381","Klooster Bloemhof","http://nl.wikipedia.org/wiki/Klooster_Bloemhof"
"382","Hanckemaborg","http://nl.wikipedia.org/wiki/Hanckemaborg"
"383","Reitsema","http://nl.wikipedia.org/wiki/Reitsema_(borg)"
"384","Huis Bijma","http://nl.wikipedia.org/wiki/Huis_Bijma"
"385","Helperlinie","http://nl.wikipedia.org/wiki/Helperlinie"
"386","De Staart","http://nl.wikipedia.org/wiki/De_Staart_(Groningen)"
"387","Klooster Juliana","http://nl.wikipedia.org/wiki/Klooster_Juliana"
"388","Synagoge","http://nl.wikipedia.org/wiki/Synagoge_(Bad_Nieuweschans)"
"389","Emdaborg","http://nl.wikipedia.org/wiki/Emdaborg"
"390","Gaykingaheerd","http://nl.wikipedia.org/wiki/Gaykingaheerd"
"391","Juckema","http://nl.wikipedia.org/wiki/Juckema_(borg)"
"392","Gronenburg","http://nl.wikipedia.org/wiki/Gronenburg"
"393","Tuwinga","http://nl.wikipedia.org/wiki/Tuwinga"
"394","Meininga","http://nl.wikipedia.org/wiki/Meininga"
"395","Hettema","http://nl.wikipedia.org/wiki/Hettema_(borg)"
"396","Bolwerk","http://nl.wikipedia.org/wiki/Bolwerk_(Noordlaren)"
"397","Scholtenhuis","http://nl.wikipedia.org/wiki/Scholtenhuis"
"398","Wolters-Noordhoff Complex","http://nl.wikipedia.org/wiki/Wolters-Noordhoff_Complex"
"399","Jacobijnerklooster","http://nl.wikipedia.org/wiki/Jacobijnerklooster_(Groningen)"
"400","Broerkerk","http://nl.wikipedia.org/wiki/Broerkerk_(Groningen)"
"401","Nieuwe Stadhuis","http://nl.wikipedia.org/wiki/Nieuwe_Stadhuis"
"402","Oude Politieburo","http://nl.wikipedia.org/wiki/Oude_Politieburo"
"403","Blauwe Weeshuis","http://nl.wikipedia.org/wiki/Blauwe_Weeshuis"
"405","Arx Nova","http://nl.wikipedia.org/wiki/Arx_Nova"
"406","Boter en Broodhuisje","http://nl.wikipedia.org/wiki/Boter_en_Broodhuisje"
"407","Vuurtoren van Delfzijl","http://nl.wikipedia.org/wiki/Vuurtoren_van_Delfzijl_(1888)"
"408","Vuurtoren van Delfzijl","http://nl.wikipedia.org/wiki/Vuurtoren_van_Delfzijl_(1949)"
"409","Vuurtoren van Watum","http://nl.wikipedia.org/wiki/Vuurtoren_van_Watum"
"410","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Wagenborgen)"
"411","Huis te Farmsum","http://nl.wikipedia.org/wiki/Huis_te_Farmsum"
"412","Farmsumer Poort","http://nl.wikipedia.org/wiki/Farmsumer_Poort"
"413","Landpoort","http://nl.wikipedia.org/wiki/Landpoort_(Delfzijl)"
"414","Halte Uitwierde","http://nl.wikipedia.org/wiki/Halte_Uitwierde"
"415","Dijksterhuis","http://nl.wikipedia.org/wiki/Dijksterhuis_(borg)"
"416","Station Wehe-Den Hoorn","http://nl.wikipedia.org/wiki/Station_Wehe-Den_Hoorn"
"417","Asingaborg","http://nl.wikipedia.org/wiki/Asingaborg_(Ulrum)"
"418","Station Eenrum","http://nl.wikipedia.org/wiki/Station_Eenrum"
"419","Gaykingaborg","http://nl.wikipedia.org/wiki/Gaykingaborg"
"420","Panser","http://nl.wikipedia.org/wiki/Panser_(borg)"
"421","Lulemaborg","http://nl.wikipedia.org/wiki/Lulemaborg"
"422","Starkenborgh","http://nl.wikipedia.org/wiki/Starkenborgh_(Groningen)"
"423","Burcht van Voorne","http://nl.wikipedia.org/wiki/Burcht_van_Voorne"
"424","Klooster Emmaüs te Stein","http://nl.wikipedia.org/wiki/Klooster_Emmaüs_te_Stein"
"425","Noordpoort","http://nl.wikipedia.org/wiki/Noordpoort_(Brielle)"
"427","Abdij van Rijnsburg","http://nl.wikipedia.org/wiki/Abdij_van_Rijnsburg"
"428","Amphora","http://nl.wikipedia.org/wiki/Amphora"
"429","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Voorschoten)"
"430","Abdij van Loosduinen","http://nl.wikipedia.org/wiki/Abdij_van_Loosduinen"
"431","Kasteel Develstein","http://nl.wikipedia.org/wiki/Kasteel_Develstein"
"432","Heysterbach","http://nl.wikipedia.org/wiki/Heysterbach"
"433","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Leerdam_1900)"
"434","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Alphen_aan_den_Rijn_Prins_Hendrikstraat)"
"435","Eemsteyn","http://nl.wikipedia.org/wiki/Eemsteyn"
"436","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Leerdam_1912)"
"437","Groot Poelgeest","http://nl.wikipedia.org/wiki/Groot_Poelgeest"
"438","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Alphen_aan_den_Rijn_Hoorn)"
"439","Hof van Waarder","http://nl.wikipedia.org/wiki/Hof_van_Waarder"
"440","Slot Valckesteyn","http://nl.wikipedia.org/wiki/Slot_Valckesteyn"
"441","Foreest","http://nl.wikipedia.org/wiki/Foreest_(kasteel)"
"442","Kasteel Crayestein","http://nl.wikipedia.org/wiki/Kasteel_Crayestein"
"443","Woonboerderij","http://nl.wikipedia.org/wiki/Woonboerderij_(Hoogmade)"
"444","Kasteel Boekestein","http://nl.wikipedia.org/wiki/Kasteel_Boekestein"
"445","Kasteelberg Spreeuwenstein","http://nl.wikipedia.org/wiki/Kasteelberg_Spreeuwenstein"
"446","Kasteel Bulgersteyn","http://nl.wikipedia.org/wiki/Kasteel_Bulgersteyn"
"447","Slot Capelle","http://nl.wikipedia.org/wiki/Slot_Capelle"
"448","Vuurtoren van Oostvoorne","http://nl.wikipedia.org/wiki/Vuurtoren_van_Oostvoorne"
"449","Kasteel Polanen","http://nl.wikipedia.org/wiki/Kasteel_Polanen"
"450","Persijn","http://nl.wikipedia.org/wiki/Persijn_(kasteel)"
"451","Hofstede de Rustenburg","http://nl.wikipedia.org/wiki/Hofstede_de_Rustenburg"
"452","Brug over de Oude Maas","http://nl.wikipedia.org/wiki/Brug_over_de_Oude_Maas"
"453","De Blauwe Aanslag","http://nl.wikipedia.org/wiki/De_Blauwe_Aanslag"
"454","Station Den Haag Staatsspoor","http://nl.wikipedia.org/wiki/Station_Den_Haag_Staatsspoor"
"455","Station Scheveningen","http://nl.wikipedia.org/wiki/Station_Scheveningen"
"456","Station Wittebrug-Pompstation","http://nl.wikipedia.org/wiki/Station_Wittebrug-Pompstation"
"457","Station Waalsdorpscheweg","http://nl.wikipedia.org/wiki/Station_Waalsdorpscheweg"
"458","Houtrusthallen","http://nl.wikipedia.org/wiki/Houtrusthallen"
"459","Koninklijke Kunstzaal Kleykamp","http://nl.wikipedia.org/wiki/Koninklijke_Kunstzaal_Kleykamp"
"460","Boontjesmolen","http://nl.wikipedia.org/wiki/Boontjesmolen"
"461","Rustenburg","http://nl.wikipedia.org/wiki/Rustenburg_(landgoed)"
"462","Oranjekazerne","http://nl.wikipedia.org/wiki/Oranjekazerne_(Den_Haag)"
"463","Gebouw voor Kunsten en Wetenschappen","http://nl.wikipedia.org/wiki/Gebouw_voor_Kunsten_en_Wetenschappen_(Den_Haag)"
"465","Kasteel Westerbeek","http://nl.wikipedia.org/wiki/Kasteel_Westerbeek"
"466","Voormalig stadhuis aan de Patijnlaan","http://nl.wikipedia.org/wiki/Voormalig_stadhuis_aan_de_Patijnlaan"
"467","Boschlust","http://nl.wikipedia.org/wiki/Boschlust"
"468","Spuipoort","http://nl.wikipedia.org/wiki/Spuipoort"
"469","Metropole Tuschinski","http://nl.wikipedia.org/wiki/Metropole_Tuschinski"
"470","Zuiderparkstadion","http://nl.wikipedia.org/wiki/Zuiderparkstadion"
"471","De Seinpost","http://nl.wikipedia.org/wiki/De_Seinpost"
"472","De Ruygenhoek","http://nl.wikipedia.org/wiki/De_Ruygenhoek"
"473","Zwarte Madonna","http://nl.wikipedia.org/wiki/Zwarte_Madonna_(gebouw)"
"474","The House of Lords","http://nl.wikipedia.org/wiki/The_House_of_Lords_(restaurant)"
"475","Paddenpoel","http://nl.wikipedia.org/wiki/Paddenpoel_(kasteel)"
"476","Kasteel Cronesteyn","http://nl.wikipedia.org/wiki/Kasteel_Cronesteyn"
"477","Groenoordhallen","http://nl.wikipedia.org/wiki/Groenoordhallen"
"478","Station Leiden Heerensingel","http://nl.wikipedia.org/wiki/Station_Leiden_Heerensingel"
"479","Vrouwekerk","http://nl.wikipedia.org/wiki/Vrouwekerk"
"483","Schans Lammen","http://nl.wikipedia.org/wiki/Schans_Lammen"
"484","Sint-Catharinagasthuis","http://nl.wikipedia.org/wiki/Sint-Catharinagasthuis_(Leiden)"
"485","Kasteel Boshuysen","http://nl.wikipedia.org/wiki/Kasteel_Boshuysen"
"487","Sint-Petruskerk","http://nl.wikipedia.org/wiki/Sint-Petruskerk_(1836,_Leiden)"
"488","Doelenkazerne","http://nl.wikipedia.org/wiki/Doelenkazerne"
"489","Groenhoven","http://nl.wikipedia.org/wiki/Groenhoven_(Leiden)"
"490","De Oranjeboom","http://nl.wikipedia.org/wiki/De_Oranjeboom_(Leiden)"
"491","Oud-Hortuszicht","http://nl.wikipedia.org/wiki/Oud-Hortuszicht"
"492","Musis Sacrum","http://nl.wikipedia.org/wiki/Musis_Sacrum_(Leiden)"
"493","Onze-Lieve-Vrouw Hemelvaartkerk","http://nl.wikipedia.org/wiki/Onze-Lieve-Vrouw_Hemelvaartkerk_(Leiden)"
"495","Asschuur","http://nl.wikipedia.org/wiki/Asschuur_(Leiden)"
"499","Bergwegziekenhuis","http://nl.wikipedia.org/wiki/Bergwegziekenhuis"
"500","Delftsche Poort","http://nl.wikipedia.org/wiki/Delftsche_Poort_(stadspoort)"
"501","Station Rotterdam Hofplein","http://nl.wikipedia.org/wiki/Station_Rotterdam_Hofplein"
"502","Station Rotterdam Kleiweg","http://nl.wikipedia.org/wiki/Station_Rotterdam_Kleiweg"
"503","Station Rotterdam Wilgenplas","http://nl.wikipedia.org/wiki/Station_Rotterdam_Wilgenplas"
"504","Station Rotterdam Maas","http://nl.wikipedia.org/wiki/Station_Rotterdam_Maas"
"505","Coolsingelziekenhuis","http://nl.wikipedia.org/wiki/Coolsingelziekenhuis"
"506","Boezembarakken","http://nl.wikipedia.org/wiki/Boezembarakken"
"507","Station Rotterdam Delftsche Poort","http://nl.wikipedia.org/wiki/Station_Rotterdam_Delftsche_Poort"
"508","Plan C","http://nl.wikipedia.org/wiki/Plan_C_(Rotterdam)"
"509","Passage","http://nl.wikipedia.org/wiki/Passage_(Rotterdam)"
"510","Bethesdaziekenhuis","http://nl.wikipedia.org/wiki/Bethesdaziekenhuis_(Rotterdam)"
"511","Goederenstation Rotterdam Noord","http://nl.wikipedia.org/wiki/Goederenstation_Rotterdam_Noord"
"512","Huis ten Berghe","http://nl.wikipedia.org/wiki/Huis_ten_Berghe"
"513","Halte Mallegat","http://nl.wikipedia.org/wiki/Halte_Mallegat"
"514","Station Rotterdam Boerengat","http://nl.wikipedia.org/wiki/Station_Rotterdam_Boerengat"
"515","Halte Rotterdam Feijenoord","http://nl.wikipedia.org/wiki/Halte_Rotterdam_Feijenoord"
"516","Ypenhof","http://nl.wikipedia.org/wiki/Ypenhof"
"517","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Rotterdam_IJsselmonde)"
"518","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Rotterdam_Delfshaven)"
"519","De Noord","http://nl.wikipedia.org/wiki/De_Noord_(Rotterdam)"
"520","Eudokiaziekenhuis","http://nl.wikipedia.org/wiki/Eudokiaziekenhuis"
"521","Gebouw voor Kunsten en Wetenschappen","http://nl.wikipedia.org/wiki/Gebouw_voor_Kunsten_en_Wetenschappen_(Rotterdam)"
"522","Huis Keulen","http://nl.wikipedia.org/wiki/Huis_Keulen"
"523","Tivoli Schouwburg","http://nl.wikipedia.org/wiki/Tivoli_Schouwburg"
"524","De Beurs","http://nl.wikipedia.org/wiki/De_Beurs_(1736)"
"525","De Beurs","http://nl.wikipedia.org/wiki/De_Beurs_(1635)"
"526","Station Rotterdam Centraal","http://nl.wikipedia.org/wiki/Station_Rotterdam_Centraal_(1957)"
"527","Pauluskerk","http://nl.wikipedia.org/wiki/Pauluskerk_(Rotterdam)"
"528","Westerkerk","http://nl.wikipedia.org/wiki/Westerkerk_(Rotterdam)"
"529","Allerheiligst Hart van Jezuskerk","http://nl.wikipedia.org/wiki/Allerheiligst_Hart_van_Jezuskerk_(Rotterdam)"
"530","Bosjeskerk","http://nl.wikipedia.org/wiki/Bosjeskerk"
"531","Provenierskerk","http://nl.wikipedia.org/wiki/Provenierskerk"
"532","Stieltjeskerk","http://nl.wikipedia.org/wiki/Stieltjeskerk"
"533","Wilhelminakerk","http://nl.wikipedia.org/wiki/Wilhelminakerk_(Rotterdam)"
"534","Sint-Ignatiuskerk","http://nl.wikipedia.org/wiki/Sint-Ignatiuskerk_(Rotterdam)"
"535","Sint-Rosaliakerk","http://nl.wikipedia.org/wiki/Sint-Rosaliakerk"
"536","Koninginnekerk","http://nl.wikipedia.org/wiki/Koninginnekerk_(Rotterdam)"
"537","Putsepleinkerk","http://nl.wikipedia.org/wiki/Putsepleinkerk"
"538","Sint-Antonius-Abtkerk","http://nl.wikipedia.org/wiki/Sint-Antonius-Abtkerk_(Rotterdam)"
"539","Kasteel van Gouda","http://nl.wikipedia.org/wiki/Kasteel_van_Gouda"
"540","Kleiwegkerk","http://nl.wikipedia.org/wiki/Kleiwegkerk"
"541","Tristenburg","http://nl.wikipedia.org/wiki/Tristenburg"
"542","Burghvliet","http://nl.wikipedia.org/wiki/Burghvliet"
"543","Regulierenklooster","http://nl.wikipedia.org/wiki/Regulierenklooster_(Gouda)"
"544","Altena","http://nl.wikipedia.org/wiki/Altena_(Delft)"
"545","Bacinol","http://nl.wikipedia.org/wiki/Bacinol"
"546","Rotterdamse Poort","http://nl.wikipedia.org/wiki/Rotterdamse_Poort"
"547","Waterslootse Poort","http://nl.wikipedia.org/wiki/Waterslootse_Poort"
"549","Faculteitsgebouw Bouwkunde","http://nl.wikipedia.org/wiki/Faculteitsgebouw_Bouwkunde_(TU_Delft)"
"550","Sint-Hippolytuskerk","http://nl.wikipedia.org/wiki/Sint-Hippolytuskerk_(Delft)"
"551","Westerkerk","http://nl.wikipedia.org/wiki/Westerkerk_(Delft)"
"552","De Papegay","http://nl.wikipedia.org/wiki/De_Papegay"
"553","Duyvelsgatmolen","http://nl.wikipedia.org/wiki/Duyvelsgatmolen"
"554","Sprengmolen","http://nl.wikipedia.org/wiki/Sprengmolen"
"555","Sint-Joristoren","http://nl.wikipedia.org/wiki/Sint-Joristoren"
"556","Sint-Hieronymusdal","http://nl.wikipedia.org/wiki/Sint-Hieronymusdal_(Delft)"
"557","Minderbroederklooster","http://nl.wikipedia.org/wiki/Minderbroederklooster_(Delft)"
"558","Sint-Claraklooster","http://nl.wikipedia.org/wiki/Sint-Claraklooster_(Delft)"
"559","Sint-Corneliuskapel","http://nl.wikipedia.org/wiki/Sint-Corneliuskapel_(Delft)"
"560","Maranathakerk","http://nl.wikipedia.org/wiki/Maranathakerk_(Delft)"
"561","Sint Joris Gasthuis","http://nl.wikipedia.org/wiki/Sint_Joris_Gasthuis"
"562","Middengolfzender Lopik","http://nl.wikipedia.org/wiki/Middengolfzender_Lopik"
"563","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Maarssen)"
"564","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Oudewater)"
"565","Kasteel Schonauwen","http://nl.wikipedia.org/wiki/Kasteel_Schonauwen"
"566","Kamperbuitenpoort","http://nl.wikipedia.org/wiki/Kamperbuitenpoort"
"567","Ter Meer","http://nl.wikipedia.org/wiki/Ter_Meer"
"568","Sint Andriespoort","http://nl.wikipedia.org/wiki/Sint_Andriespoort"
"569","Slijkpoort","http://nl.wikipedia.org/wiki/Slijkpoort"
"570","Kasteel Ten Goye","http://nl.wikipedia.org/wiki/Kasteel_Ten_Goye"
"571","Kasteel Oud-Wulven","http://nl.wikipedia.org/wiki/Kasteel_Oud-Wulven"
"572","De Beest","http://nl.wikipedia.org/wiki/De_Beest"
"573","Clarenborg","http://nl.wikipedia.org/wiki/Clarenborg"
"574","Groenewoude","http://nl.wikipedia.org/wiki/Groenewoude_(Woudenberg)"
"575","Lichtenberg","http://nl.wikipedia.org/wiki/Lichtenberg_(Woudenberg)"
"576","Marckenburg","http://nl.wikipedia.org/wiki/Marckenburg"
"577","Huis Ter Eem","http://nl.wikipedia.org/wiki/Huis_Ter_Eem"
"578","Grijpestein","http://nl.wikipedia.org/wiki/Grijpestein"
"579","Kasteel Levendaal","http://nl.wikipedia.org/wiki/Kasteel_Levendaal"
"580","Snaafburg","http://nl.wikipedia.org/wiki/Snaafburg"
"581","Kasteel Schalkwijk","http://nl.wikipedia.org/wiki/Kasteel_Schalkwijk"
"582","Kasteel Linschoten","http://nl.wikipedia.org/wiki/Kasteel_Linschoten"
"583","Wulven","http://nl.wikipedia.org/wiki/Wulven"
"584","Huis te Woudenberg","http://nl.wikipedia.org/wiki/Huis_te_Woudenberg_(I)"
"585","Oostervecht","http://nl.wikipedia.org/wiki/Oostervecht"
"586","Wallestein","https://nl.wikipedia.org/wiki/Wallestein"
"587","Otterspoor","http://nl.wikipedia.org/wiki/Otterspoor_(buitenplaats)"
"588","Hofwerk","http://nl.wikipedia.org/wiki/Hofwerk"
"589","Ouderhoek","http://nl.wikipedia.org/wiki/Ouderhoek"
"590","Elsenburg","http://nl.wikipedia.org/wiki/Elsenburg_(Maarssen)"
"591","Hoogevecht","http://nl.wikipedia.org/wiki/Hoogevecht"
"592","Soetendaal","http://nl.wikipedia.org/wiki/Soetendaal"
"594","De IJsvogel","http://nl.wikipedia.org/wiki/De_IJsvogel"
"595","Groot-seminarie Rijsenburg","http://nl.wikipedia.org/wiki/Groot-seminarie_Rijsenburg"
"596","Kronenburg","http://nl.wikipedia.org/wiki/Kronenburg_(kasteel)"
"597","Zendmast bij het Paardenveld","http://nl.wikipedia.org/wiki/Zendmast_bij_het_Paardenveld"
"598","Stopplaats Vechtbrug","http://nl.wikipedia.org/wiki/Stopplaats_Vechtbrug"
"599","Stopplaats Amsterdamsche Straatweg","http://nl.wikipedia.org/wiki/Stopplaats_Amsterdamsche_Straatweg"
"600","Stopplaats Jeremiebrug","http://nl.wikipedia.org/wiki/Stopplaats_Jeremiebrug"
"601","Spoorwegknooppunt Blauwkapel","http://nl.wikipedia.org/wiki/Spoorwegknooppunt_Blauwkapel"
"602","Catharijnepoort","http://nl.wikipedia.org/wiki/Catharijnepoort_(Utrecht)"
"603","Tolsteegpoorten","http://nl.wikipedia.org/wiki/Tolsteegpoorten"
"604","Weerdpoort","http://nl.wikipedia.org/wiki/Weerdpoort"
"605","Wittevrouwenpoort","http://nl.wikipedia.org/wiki/Wittevrouwenpoort"
"606","Watertoren","http://nl.wikipedia.org/wiki/Watertoren_(Utrecht_Riouwstraat)"
"607","Andreasklooster","http://nl.wikipedia.org/wiki/Andreasklooster_(Utrecht)"
"608","Bijlhouwerstoren","http://nl.wikipedia.org/wiki/Bijlhouwerstoren"
